armsmall_aglo_verticalat_oscuro_vetaN_canto1L_paneA.003,0.9740259051322937
armsmall_aglo_verticalat_oscuro_vetaN_canto1L_paneA.004,0.9740259051322937
armsmall_aglo_verticalat_oscuro_vetaN_canto1L_paneA.005,0.9740259051322937
armsmall_aglo_verticalat_oscuro_vetaN_canto1L_paneA.017,1.0155038833618164
armsmall_aglo_verticalat_oscuro_vetaN_canto1L_paneA.018,1.0155038833618164
armsmall_aglo_verticalat_oscuro_vetaN_canto1L_paneA.019,1.0155038833618164
armsmall_aglo_verticalat_oscuro_vetaN_canto1L_paneA.020,1.0155038833618164
armsmall_aglo_verticalat_oscuro_vetaN_canto1L_paneA.021,1.0155038833618164
armsmall_aglo_verticalat_oscuro_vetaN_canto1L_paneA.024,0.9788135886192322
armsmall_aglo_verticalat_oscuro_vetaN_canto1L_paneA.001,0.9666666984558105
armbig_aglo_verticalat_oscuro_vetaN_canto1L_paneA.004,1.008108139038086
armbig_aglo_verticalat_oscuro_vetaN_canto1L_paneA.010,0.4182305335998535
armbig_aglo_verticalat_oscuro_vetaN_canto1L_paneA.032,1.0155038833618164
armbig_aglo_verticalat_oscuro_vetaN_canto1L_paneA.033,1.0155038833618164
armbig_aglo_verticalat_oscuro_vetaN_canto1L_paneA.034,1.0155038833618164
armbig_aglo_verticalat_oscuro_vetaN_canto1L_paneA.035,1.0155038833618164
armbig_aglo_verticalat_oscuro_vetaN_canto1L_paneA.036,1.0155038833618164
armbig_aglo_verticalat_oscuro_vetaN_canto1L_paneA.037,1.0155038833618164
armbig_aglo_verticalat_oscuro_vetaN_canto1L_paneA.038,1.0155038833618164
armbig_aglo_verticalat_oscuro_vetaN_canto1L_paneA.039,1.0155038833618164
armbig_aglo_verticalat_oscuro_vetaN_canto1L_paneA.040,1.0155038833618164
armbig_aglo_verticalat_oscuro_vetaN_canto1L_paneA.041,1.0155038833618164
armbig_aglo_verticalat_oscuro_vetaN_canto1L_paneA.046,0.9999982714653015
armbig_aglo_verticalat_oscuro_vetaN_canto1L_paneA.050,0.9666666984558105
armbig_aglo_verticalat_oscuro_vetaN_canto1L_paneA.051,1.0075565576553345
armbig_aglo_verticalat_oscuro_vetaN_canto1L_paneA.053,0.9999999403953552
armbig_aglo_verticalat_oscuro_vetaN_canto1L_paneA.054,0.9666666984558105
armbig_aglo_verticalat_oscuro_vetaN_canto1L_paneA.059,1.1111111640930176
armbig_aglo_verticalat_oscuro_vetaN_canto1L_paneA.060,1.1111111640930176
armbig_aglo_verticalat_oscuro_vetaN_canto1L_paneA.061,1.1111111640930176
